epoch,train_loss,train_perplexity,val_loss,val_perplexity,val_switch_accuracy
1,4.970589263916016,144.11178222886502,4.466734239578247,87.07190221623203,0.7536252692031586
2,4.604246640014648,99.9076880363882,4.344492931365966,77.05295643438603,0.7536252692031586
3,4.4376016677856445,84.5718668180663,4.238120712280273,69.27753700303023,0.7536252692031586
