epoch,train_loss,train_perplexity,val_loss,val_perplexity,val_switch_accuracy
1,4.87823010597229,131.39789760654114,4.326763151168823,75.69886380644103,0.7536252692031586
2,4.407542669677734,82.06754844454042,4.132609092712403,62.34036271844123,0.7536252692031586
3,4.194832758331299,66.34263539639909,4.019110696792603,55.65159267409419,0.7537688442211056
